frame_id,timestamp(ns),T_imu_wrt_vio_x(m),T_imu_wrt_vio_y(m),T_imu_wrt_vio_z(m),roll(rad),pitch(rad),yaw(rad)
2190,166963178185,-1.2860,3.8524,0.5516,-0.0278,0.0215,1.6861
2191,166998320330,-1.2854,3.8525,0.5519,-0.0279,0.0216,1.6861
2192,167033468319,-1.2858,3.8515,0.5519,-0.0278,0.0215,1.6863
2193,167068597565,-1.2853,3.8517,0.5521,-0.0278,0.0216,1.6862
2194,167094924629,-1.2862,3.8508,0.5523,-0.0277,0.0216,1.6865
2195,167130027681,-1.2863,3.8506,0.5524,-0.0276,0.0216,1.6867
2196,167165141038,-1.2865,3.8505,0.5522,-0.0276,0.0216,1.6867
2197,167200264146,-1.2867,3.8508,0.5521,-0.0276,0.0216,1.6867
2198,167235385426,-1.2871,3.8508,0.5520,-0.0276,0.0216,1.6867
2199,167261724713,-1.2874,3.8509,0.5524,-0.0276,0.0217,1.6867
2200,167296835356,-1.2870,3.8512,0.5522,-0.0276,0.0216,1.6866
2201,167331984307,-1.2869,3.8515,0.5521,-0.0276,0.0217,1.6865
2202,167367152638,-1.2868,3.8516,0.5520,-0.0276,0.0217,1.6865
2203,167393493816,-1.2863,3.8517,0.5524,-0.0276,0.0217,1.6866
2204,167428608959,-1.2864,3.8517,0.5523,-0.0277,0.0218,1.6866
2205,167463818525,-1.2863,3.8520,0.5521,-0.0276,0.0218,1.6866
2206,167498947394,-1.2859,3.8523,0.5524,-0.0276,0.0218,1.6866
2207,167534078225,-1.2854,3.8525,0.5521,-0.0277,0.0218,1.6866
2208,167560426171,-1.2857,3.8525,0.5523,-0.0277,0.0218,1.6866
2209,167595536711,-1.2851,3.8525,0.5524,-0.0277,0.0219,1.6866
2210,167630690732,-1.2848,3.8527,0.5521,-0.0277,0.0218,1.6867
2211,167665819481,-1.2842,3.8530,0.5521,-0.0278,0.0220,1.6867
2212,167700955074,-1.2844,3.8530,0.5521,-0.0277,0.0219,1.6867
2213,167727353304,-1.2848,3.8528,0.5521,-0.0276,0.0219,1.6867
2214,167762465490,-1.2848,3.8527,0.5521,-0.0277,0.0220,1.6867
2215,167797579473,-1.2845,3.8527,0.5519,-0.0277,0.0220,1.6867
2216,167832721452,-1.2845,3.8528,0.5520,-0.0277,0.0220,1.6866
2217,167867879871,-1.2829,3.8540,0.5515,-0.0278,0.0219,1.6865
2218,167894215078,-1.2852,3.8523,0.5522,-0.0277,0.0221,1.6866
2219,167929321381,-1.2853,3.8524,0.5521,-0.0277,0.0221,1.6865
2220,167964457957,-1.2852,3.8525,0.5524,-0.0277,0.0221,1.6866
2221,167999594435,-1.2850,3.8524,0.5525,-0.0278,0.0222,1.6866
2222,168034711597,-1.2849,3.8524,0.5526,-0.0277,0.0221,1.6865
2223,168061043092,-1.2852,3.8522,0.5529,-0.0277,0.0222,1.6866
2224,168096189640,-1.2854,3.8521,0.5528,-0.0277,0.0222,1.6866
2225,168131412584,-1.2856,3.8522,0.5531,-0.0277,0.0222,1.6866
2226,168166588885,-1.2856,3.8523,0.5530,-0.0277,0.0221,1.6866
2227,168201706268,-1.2854,3.8525,0.5530,-0.0276,0.0221,1.6866
2228,168228028347,-1.2852,3.8523,0.5528,-0.0276,0.0221,1.6866
2229,168263176708,-1.2852,3.8522,0.5531,-0.0276,0.0222,1.6866
2230,168298292389,-1.2855,3.8522,0.5529,-0.0275,0.0221,1.6866
2231,168333442846,-1.2854,3.8520,0.5530,-0.0276,0.0221,1.6866
2232,168359778234,-1.2854,3.8515,0.5531,-0.0276,0.0222,1.6867
2233,168394906157,-1.2858,3.8515,0.5528,-0.0276,0.0221,1.6867
2234,168430019094,-1.2850,3.8515,0.5528,-0.0276,0.0221,1.6867
2235,168465131658,-1.2849,3.8515,0.5525,-0.0276,0.0221,1.6866
2236,168500273491,-1.2849,3.8515,0.5524,-0.0277,0.0222,1.6865
2237,168535408427,-1.2844,3.8518,0.5522,-0.0276,0.0221,1.6866
2238,168561758835,-1.2853,3.8514,0.5523,-0.0276,0.0222,1.6865
2239,168596889339,-1.2845,3.8515,0.5522,-0.0276,0.0222,1.6865
2240,168631989509,-1.2847,3.8516,0.5518,-0.0276,0.0222,1.6866
2241,168667104877,-1.2842,3.8515,0.5518,-0.0277,0.0223,1.6866
2242,168702220574,-1.2836,3.8516,0.5518,-0.0277,0.0222,1.6866
2243,168728558602,-1.2844,3.8513,0.5519,-0.0277,0.0222,1.6866
2244,168763703397,-1.2841,3.8513,0.5517,-0.0277,0.0223,1.6866
2245,168798816966,-1.2839,3.8515,0.5513,-0.0277,0.0222,1.6868
2246,168833938357,-1.2844,3.8511,0.5512,-0.0277,0.0223,1.6868
2247,168860299318,-1.2846,3.8510,0.5512,-0.0277,0.0222,1.6868
2248,168895445537,-1.2845,3.8506,0.5509,-0.0278,0.0223,1.6872
2249,168930563419,-1.2846,3.8506,0.5505,-0.0278,0.0223,1.6873
2250,168965760473,-1.2848,3.8506,0.5503,-0.0279,0.0223,1.6874
2251,169000877468,-1.2850,3.8506,0.5504,-0.0278,0.0223,1.6875
2252,169027205671,-1.2851,3.8504,0.5504,-0.0279,0.0224,1.6875
2253,169062393561,-1.2852,3.8503,0.5501,-0.0278,0.0224,1.6876
2254,169097517275,-1.2853,3.8503,0.5503,-0.0279,0.0224,1.6876
2255,169132622461,-1.2852,3.8503,0.5503,-0.0280,0.0225,1.6877
2256,169167758295,-1.2854,3.8503,0.5504,-0.0279,0.0225,1.6877
2257,169194100395,-1.2856,3.8499,0.5506,-0.0279,0.0225,1.6878
2258,169229235434,-1.2863,3.8495,0.5509,-0.0278,0.0226,1.6878
2259,169264461725,-1.2865,3.8493,0.5510,-0.0278,0.0226,1.6878
2260,169299583794,-1.2867,3.8491,0.5513,-0.0278,0.0227,1.6878
2261,169334693507,-1.2871,3.8489,0.5514,-0.0277,0.0226,1.6879
2262,169361040957,-1.2877,3.8484,0.5518,-0.0277,0.0226,1.6879
2263,169396223476,-1.2864,3.8494,0.5513,-0.0278,0.0226,1.6879
2264,169431349909,-1.2878,3.8482,0.5523,-0.0277,0.0227,1.6881
2265,169466522680,-1.2878,3.8481,0.5527,-0.0277,0.0228,1.6881
2266,169501731339,-1.2882,3.8479,0.5526,-0.0277,0.0227,1.6880
2267,169528092264,-1.2889,3.8473,0.5529,-0.0277,0.0227,1.6882
2268,169563197189,-1.2888,3.8472,0.5527,-0.0277,0.0228,1.6882
2269,169598307345,-1.2891,3.8469,0.5530,-0.0277,0.0228,1.6882
2270,169633433920,-1.2893,3.8467,0.5533,-0.0277,0.0229,1.6883
2271,169668549313,-1.2892,3.8466,0.5537,-0.0277,0.0229,1.6884
2272,169694880505,-1.2892,3.8461,0.5538,-0.0277,0.0229,1.6885
2273,169730013681,-1.2887,3.8460,0.5536,-0.0277,0.0229,1.6886
2274,169765126253,-1.2890,3.8457,0.5536,-0.0277,0.0229,1.6886
2275,169800240637,-1.2886,3.8456,0.5536,-0.0277,0.0229,1.6887
2276,169835366530,-1.2890,3.8454,0.5537,-0.0277,0.0230,1.6888
2277,169861699479,-1.2896,3.8451,0.5536,-0.0276,0.0229,1.6888
2278,169896807141,-1.2898,3.8450,0.5535,-0.0276,0.0229,1.6889
2279,169932021651,-1.2897,3.8448,0.5536,-0.0276,0.0229,1.6890
2280,169967135298,-1.2897,3.8448,0.5536,-0.0276,0.0229,1.6890
2281,169994404553,-1.2901,3.8447,0.5536,-0.0276,0.0230,1.6891
2282,170028661631,-1.2896,3.8447,0.5536,-0.0276,0.0230,1.6892
2283,170063824943,-1.2885,3.8454,0.5531,-0.0276,0.0229,1.6891
2284,170098930627,-1.2902,3.8444,0.5537,-0.0276,0.0230,1.6893
2285,170134056885,-1.2903,3.8445,0.5538,-0.0275,0.0230,1.6893
2286,170160452550,-1.2903,3.8444,0.5538,-0.0275,0.0230,1.6894
2287,170195591661,-1.2895,3.8447,0.5538,-0.0276,0.0231,1.6894
2288,170230718737,-1.2895,3.8450,0.5541,-0.0276,0.0230,1.6894
2289,170265850446,-1.2892,3.8457,0.5539,-0.0276,0.0230,1.6894
2290,170300964910,-1.2881,3.8470,0.5534,-0.0277,0.0229,1.6893
2291,170327299194,-1.2880,3.8472,0.5532,-0.0277,0.0228,1.6893
2292,170362403704,-1.2874,3.8475,0.5528,-0.0278,0.0229,1.6893
2293,170397513001,-1.2872,3.8477,0.5528,-0.0278,0.0228,1.6893
2294,170432624799,-1.2869,3.8479,0.5527,-0.0279,0.0228,1.6894
2295,170467745945,-1.2864,3.8482,0.5526,-0.0279,0.0228,1.6894
2296,170494072624,-1.2865,3.8483,0.5524,-0.0279,0.0229,1.6894
2297,170529207315,-1.2859,3.8486,0.5524,-0.0280,0.0229,1.6894
2298,170564333740,-1.2858,3.8488,0.5524,-0.0280,0.0229,1.6894
2299,170599465221,-1.2856,3.8492,0.5525,-0.0280,0.0228,1.6894
2300,170634608381,-1.2859,3.8494,0.5527,-0.0280,0.0228,1.6894
2301,170660939696,-1.2857,3.8493,0.5531,-0.0280,0.0229,1.6895
2302,170696051992,-1.2854,3.8498,0.5532,-0.0280,0.0229,1.6895
2303,170731161932,-1.2855,3.8499,0.5531,-0.0281,0.0229,1.6895
2304,170766283946,-1.2851,3.8501,0.5531,-0.0282,0.0228,1.6895
2305,170797164519,-1.2853,3.8501,0.5531,-0.0281,0.0228,1.6895
2306,170832334936,-1.2848,3.8501,0.5533,-0.0282,0.0230,1.6896
2307,170867464828,-1.2848,3.8501,0.5536,-0.0281,0.0229,1.6897
2308,170893792622,-1.2845,3.8499,0.5537,-0.0282,0.0230,1.6897
2309,170928914468,-1.2845,3.8499,0.5537,-0.0282,0.0230,1.6898
2310,170964052736,-1.2840,3.8501,0.5535,-0.0282,0.0230,1.6898
2311,170999169898,-1.2830,3.8508,0.5537,-0.0284,0.0231,1.6899
2312,171034280855,-1.2826,3.8510,0.5537,-0.0283,0.0231,1.6899
2313,171060624559,-1.2825,3.8507,0.5538,-0.0284,0.0231,1.6900
2314,171095754310,-1.2830,3.8508,0.5540,-0.0284,0.0231,1.6901
2315,171130872565,-1.2834,3.8504,0.5539,-0.0283,0.0230,1.6901
2316,171165987538,-1.2837,3.8504,0.5540,-0.0283,0.0230,1.6901
2317,171201174413,-1.2842,3.8502,0.5539,-0.0282,0.0230,1.6901
2318,171227545489,-1.2848,3.8497,0.5538,-0.0282,0.0230,1.6902
2319,171262678414,-1.2851,3.8496,0.5539,-0.0282,0.0230,1.6902
2320,171297802294,-1.2847,3.8495,0.5540,-0.0282,0.0230,1.6902
2321,171332946204,-1.2852,3.8493,0.5541,-0.0282,0.0230,1.6902
2322,171368064818,-1.2856,3.8492,0.5541,-0.0282,0.0230,1.6902
2323,171394396898,-1.2861,3.8488,0.5545,-0.0281,0.0229,1.6902
2324,171429498473,-1.2864,3.8486,0.5545,-0.0281,0.0230,1.6902
2325,171464670430,-1.2866,3.8487,0.5545,-0.0281,0.0230,1.6902
2326,171499785544,-1.2869,3.8485,0.5545,-0.0281,0.0230,1.6901
2327,171534898600,-1.2870,3.8485,0.5547,-0.0281,0.0230,1.6901
2328,171561240485,-1.2868,3.8483,0.5549,-0.0282,0.0230,1.6901
2329,171596378961,-1.2868,3.8483,0.5549,-0.0282,0.0230,1.6901
2330,171631520100,-1.2865,3.8481,0.5548,-0.0282,0.0230,1.6900
2331,171663282523,-1.2865,3.8479,0.5547,-0.0282,0.0230,1.6900
2332,171698389766,-1.2859,3.8477,0.5546,-0.0282,0.0230,1.6901
2333,171733518033,-1.2863,3.8475,0.5543,-0.0282,0.0229,1.6900
2334,171768624598,-1.2865,3.8474,0.5541,-0.0282,0.0229,1.6900
2335,171794960329,-1.2865,3.8472,0.5541,-0.0283,0.0230,1.6900
2336,171830081081,-1.2867,3.8471,0.5538,-0.0282,0.0229,1.6900
2337,171865194552,-1.2868,3.8470,0.5540,-0.0283,0.0229,1.6900
2338,171900310446,-1.2859,3.8468,0.5539,-0.0283,0.0230,1.6899
2339,171926634789,-1.2855,3.8466,0.5540,-0.0284,0.0230,1.6899
2340,171961754730,-1.2856,3.8464,0.5538,-0.0284,0.0231,1.6899
2341,171996867535,-1.2853,3.8465,0.5537,-0.0284,0.0230,1.6899
2342,172032038958,-1.2851,3.8464,0.5533,-0.0284,0.0231,1.6899
2343,172067200703,-1.2855,3.8465,0.5535,-0.0284,0.0230,1.6899
2344,172093527053,-1.2856,3.8465,0.5539,-0.0284,0.0230,1.6899
2345,172128643763,-1.2859,3.8464,0.5541,-0.0284,0.0230,1.6898
2346,172163766048,-1.2857,3.8465,0.5541,-0.0283,0.0230,1.6898
2347,172198874674,-1.2843,3.8474,0.5536,-0.0285,0.0230,1.6897
2348,172233998496,-1.2858,3.8466,0.5543,-0.0283,0.0229,1.6897
2349,172260340834,-1.2866,3.8465,0.5545,-0.0283,0.0229,1.6897
2350,172295456518,-1.2867,3.8467,0.5545,-0.0284,0.0229,1.6897
2351,172330585041,-1.2871,3.8468,0.5547,-0.0283,0.0229,1.6897
2352,172365708631,-1.2869,3.8468,0.5548,-0.0283,0.0229,1.6896
2353,172400833381,-1.2863,3.8470,0.5546,-0.0284,0.0229,1.6896
2354,172427164419,-1.2865,3.8469,0.5548,-0.0284,0.0229,1.6896
2355,172462331949,-1.2860,3.8470,0.5546,-0.0284,0.0229,1.6896
2356,172497449164,-1.2858,3.8472,0.5546,-0.0284,0.0229,1.6896
2357,172532564809,-1.2857,3.8473,0.5546,-0.0284,0.0229,1.6896
2358,172567704143,-1.2857,3.8475,0.5543,-0.0284,0.0228,1.6896
2359,172594067661,-1.2851,3.8474,0.5543,-0.0285,0.0229,1.6896
2360,172629209041,-1.2841,3.8477,0.5542,-0.0285,0.0229,1.6896
2361,172664351053,-1.2844,3.8476,0.5540,-0.0286,0.0229,1.6896
2362,172699475846,-1.2846,3.8476,0.5538,-0.0285,0.0228,1.6895
2363,172734651229,-1.2848,3.8476,0.5536,-0.0285,0.0228,1.6895
2364,172760988864,-1.2849,3.8475,0.5539,-0.0285,0.0229,1.6895
2365,172796121128,-1.2845,3.8478,0.5539,-0.0285,0.0229,1.6895
2366,172831311718,-1.2847,3.8478,0.5537,-0.0285,0.0229,1.6895
2367,172866421416,-1.2847,3.8480,0.5536,-0.0285,0.0228,1.6894
2368,172901535139,-1.2848,3.8483,0.5534,-0.0285,0.0228,1.6894
2369,172927877204,-1.2852,3.8483,0.5534,-0.0285,0.0228,1.6894
2370,172963014636,-1.2844,3.8486,0.5535,-0.0286,0.0228,1.6894
2371,172998138020,-1.2841,3.8490,0.5535,-0.0286,0.0228,1.6894
2372,173033270395,-1.2841,3.8493,0.5534,-0.0286,0.0228,1.6894
2373,173068482330,-1.2837,3.8496,0.5534,-0.0285,0.0229,1.6893
2374,173094814665,-1.2841,3.8495,0.5535,-0.0285,0.0229,1.6893
2375,173129973558,-1.2842,3.8498,0.5535,-0.0286,0.0229,1.6893
2376,173165093444,-1.2842,3.8500,0.5534,-0.0285,0.0229,1.6893
2377,173200218115,-1.2846,3.8503,0.5537,-0.0286,0.0230,1.6892
2378,173235387736,-1.2837,3.8506,0.5537,-0.0286,0.0230,1.6893
2379,173261859153,-1.2834,3.8505,0.5538,-0.0286,0.0230,1.6893
2380,173296981083,-1.2838,3.8506,0.5540,-0.0286,0.0231,1.6893
2381,173332088356,-1.2833,3.8508,0.5543,-0.0286,0.0230,1.6893
2382,173367196380,-1.2828,3.8509,0.5544,-0.0286,0.0231,1.6893
2383,173393524413,-1.2836,3.8506,0.5546,-0.0286,0.0231,1.6893
2384,173428691201,-1.2834,3.8509,0.5547,-0.0285,0.0231,1.6893
2385,173463813361,-1.2838,3.8509,0.5548,-0.0285,0.0232,1.6893
2386,173498922759,-1.2834,3.8512,0.5550,-0.0285,0.0231,1.6893
2387,173534035903,-1.2837,3.8512,0.5550,-0.0285,0.0231,1.6893
2388,173560383198,-1.2836,3.8508,0.5552,-0.0285,0.0232,1.6893
2389,173595592762,-1.2833,3.8512,0.5553,-0.0284,0.0232,1.6893
2390,173630702965,-1.2836,3.8511,0.5553,-0.0285,0.0232,1.6893
2391,173665869799,-1.2831,3.8513,0.5550,-0.0284,0.0232,1.6892
2392,173700976356,-1.2826,3.8513,0.5548,-0.0285,0.0233,1.6891
2393,173727311051,-1.2831,3.8508,0.5545,-0.0285,0.0233,1.6892
2394,173762464044,-1.2832,3.8510,0.5543,-0.0285,0.0232,1.6892
2395,173797624101,-1.2831,3.8512,0.5540,-0.0286,0.0233,1.6892
2396,173832738141,-1.2831,3.8511,0.5541,-0.0285,0.0233,1.6892
2397,173867843109,-1.2831,3.8511,0.5539,-0.0286,0.0234,1.6891
2398,173894171559,-1.2835,3.8509,0.5540,-0.0286,0.0234,1.6891
2399,173929302579,-1.2836,3.8510,0.5538,-0.0285,0.0233,1.6891
2400,173964411518,-1.2835,3.8510,0.5537,-0.0286,0.0234,1.6890
2401,174000554289,-1.2830,3.8512,0.5538,-0.0285,0.0233,1.6891
2402,174026920498,-1.2834,3.8509,0.5538,-0.0285,0.0234,1.6891
2403,174062045929,-1.2831,3.8511,0.5538,-0.0286,0.0234,1.6891
2404,174097152397,-1.2832,3.8511,0.5538,-0.0286,0.0234,1.6890
2405,174132266066,-1.2836,3.8510,0.5539,-0.0285,0.0234,1.6890
2406,174167370894,-1.2839,3.8510,0.5540,-0.0285,0.0234,1.6890
2407,174193707291,-1.2838,3.8507,0.5544,-0.0286,0.0236,1.6890
2408,174228844439,-1.2843,3.8507,0.5544,-0.0285,0.0236,1.6890
2409,174263955621,-1.2844,3.8508,0.5545,-0.0286,0.0236,1.6890
2410,174299074497,-1.2845,3.8510,0.5545,-0.0285,0.0236,1.6890
2411,174334187870,-1.2846,3.8511,0.5545,-0.0285,0.0236,1.6890
2412,174360525198,-1.2844,3.8510,0.5547,-0.0286,0.0236,1.6890
2413,174395637466,-1.2845,3.8509,0.5547,-0.0285,0.0236,1.6890
2414,174430745776,-1.2846,3.8509,0.5548,-0.0285,0.0237,1.6890
2415,174465955051,-1.2847,3.8510,0.5547,-0.0286,0.0236,1.6891
2416,174501095587,-1.2847,3.8511,0.5545,-0.0286,0.0236,1.6891
2417,174527460454,-1.2846,3.8509,0.5546,-0.0286,0.0237,1.6891
2418,174562582934,-1.2848,3.8509,0.5544,-0.0285,0.0237,1.6891
2419,174597709279,-1.2850,3.8508,0.5545,-0.0285,0.0237,1.6891
2420,174632821127,-1.2848,3.8508,0.5544,-0.0285,0.0237,1.6892
2421,174667983793,-1.2847,3.8508,0.5543,-0.0285,0.0236,1.6892
2422,174694325373,-1.2846,3.8505,0.5545,-0.0285,0.0237,1.6893
2423,174729489664,-1.2840,3.8505,0.5544,-0.0285,0.0237,1.6893
2424,174764606968,-1.2840,3.8506,0.5543,-0.0285,0.0237,1.6893
2425,174799718373,-1.2840,3.8506,0.5543,-0.0285,0.0237,1.6894
2426,174834840393,-1.2840,3.8507,0.5542,-0.0284,0.0236,1.6894
2427,174861182850,-1.2844,3.8504,0.5544,-0.0284,0.0237,1.6895
2428,174896312966,-1.2836,3.8505,0.5543,-0.0284,0.0236,1.6895
2429,174931449948,-1.2840,3.8506,0.5545,-0.0284,0.0237,1.6896
2430,174966557279,-1.2838,3.8507,0.5545,-0.0284,0.0237,1.6896
2431,175001694804,-1.2842,3.8505,0.5547,-0.0284,0.0237,1.6896
2432,175028031431,-1.2848,3.8501,0.5549,-0.0284,0.0238,1.6897
2433,175054371313,-1.2853,3.8497,0.5551,-0.0283,0.0237,1.6897
2434,175098391758,-1.2851,3.8499,0.5550,-0.0284,0.0237,1.6897
2435,175133612629,-1.2851,3.8500,0.5549,-0.0283,0.0237,1.6897
2436,175168733912,-1.2852,3.8499,0.5548,-0.0284,0.0237,1.6897
2437,175195060535,-1.2855,3.8494,0.5548,-0.0284,0.0238,1.6897
2438,175230188296,-1.2855,3.8496,0.5548,-0.0283,0.0238,1.6897
2439,175265301074,-1.2853,3.8496,0.5550,-0.0284,0.0238,1.6897
2440,175300407717,-1.2854,3.8496,0.5550,-0.0284,0.0237,1.6897
2441,175335520725,-1.2856,3.8496,0.5550,-0.0284,0.0238,1.6897
2442,175361841791,-1.2855,3.8494,0.5551,-0.0283,0.0238,1.6898
2443,175396953030,-1.2847,3.8496,0.5550,-0.0284,0.0238,1.6898
2444,175432080802,-1.2839,3.8497,0.5549,-0.0284,0.0238,1.6898
2445,175467205993,-1.2842,3.8495,0.5547,-0.0284,0.0237,1.6899
2446,175493538962,-1.2845,3.8493,0.5549,-0.0285,0.0238,1.6899
2447,175528659844,-1.2845,3.8494,0.5548,-0.0284,0.0237,1.6900
2448,175563778438,-1.2849,3.8492,0.5548,-0.0284,0.0238,1.6900
2449,175598936334,-1.2850,3.8494,0.5548,-0.0284,0.0237,1.6900
2450,175634059030,-1.2848,3.8495,0.5549,-0.0283,0.0237,1.6900
2451,175660433108,-1.2850,3.8494,0.5548,-0.0284,0.0237,1.6901
2452,175695554420,-1.2853,3.8495,0.5548,-0.0284,0.0237,1.6901
2453,175730678320,-1.2855,3.8495,0.5549,-0.0283,0.0237,1.6901
2454,175765812863,-1.2855,3.8494,0.5549,-0.0283,0.0237,1.6901
2455,175800933712,-1.2843,3.8498,0.5551,-0.0284,0.0237,1.6902
2456,175827269670,-1.2844,3.8497,0.5553,-0.0284,0.0237,1.6902
2457,175862410791,-1.2848,3.8499,0.5552,-0.0283,0.0237,1.6902
2458,175897546569,-1.2846,3.8500,0.5551,-0.0283,0.0237,1.6903
2459,175932682041,-1.2839,3.8503,0.5552,-0.0283,0.0237,1.6903
2460,175967805158,-1.2839,3.8506,0.5551,-0.0283,0.0237,1.6903
2461,175994146334,-1.2844,3.8506,0.5551,-0.0283,0.0237,1.6903
2462,176029277401,-1.2846,3.8507,0.5552,-0.0283,0.0237,1.6903
2463,176064430336,-1.2848,3.8508,0.5552,-0.0283,0.0238,1.6903
2464,176099566036,-1.2849,3.8509,0.5551,-0.0283,0.0238,1.6903
2465,176134684378,-1.2850,3.8510,0.5549,-0.0283,0.0237,1.6903
2466,176161026139,-1.2853,3.8508,0.5550,-0.0283,0.0238,1.6904
2467,176196157388,-1.2855,3.8508,0.5551,-0.0283,0.0237,1.6904
2468,176231289251,-1.2853,3.8509,0.5549,-0.0283,0.0237,1.6904
2469,176266416890,-1.2853,3.8509,0.5550,-0.0283,0.0237,1.6904
2470,176301534260,-1.2853,3.8510,0.5550,-0.0283,0.0237,1.6904
2471,176327872189,-1.2857,3.8508,0.5551,-0.0283,0.0237,1.6903
2472,176363040877,-1.2859,3.8507,0.5550,-0.0283,0.0237,1.6903
2473,176398159650,-1.2859,3.8507,0.5550,-0.0283,0.0237,1.6904
2474,176433276099,-1.2858,3.8507,0.5549,-0.0283,0.0237,1.6903
2475,176468401939,-1.2858,3.8507,0.5549,-0.0283,0.0237,1.6903
2476,176494729989,-1.2852,3.8505,0.5550,-0.0283,0.0238,1.6903
2477,176529871852,-1.2844,3.8505,0.5551,-0.0284,0.0238,1.6903
2478,176565064590,-1.2836,3.8507,0.5551,-0.0285,0.0239,1.6903
2479,176600188027,-1.2842,3.8507,0.5552,-0.0283,0.0238,1.6903
2480,176635316684,-1.2844,3.8508,0.5552,-0.0283,0.0238,1.6903
2481,176661654825,-1.2843,3.8508,0.5552,-0.0284,0.0238,1.6904
2482,176696777136,-1.2845,3.8508,0.5553,-0.0283,0.0238,1.6904
2483,176731900530,-1.2845,3.8509,0.5551,-0.0283,0.0238,1.6904
2484,176767043822,-1.2846,3.8510,0.5552,-0.0283,0.0237,1.6904
2485,176793392754,-1.2851,3.8508,0.5552,-0.0283,0.0237,1.6905
2486,176828541269,-1.2842,3.8510,0.5551,-0.0284,0.0238,1.6905
2487,176863669880,-1.2846,3.8511,0.5552,-0.0283,0.0237,1.6904
2488,176898818543,-1.2847,3.8511,0.5552,-0.0284,0.0238,1.6905
2489,176933945455,-1.2844,3.8511,0.5554,-0.0284,0.0238,1.6905
2490,176960291067,-1.2849,3.8507,0.5552,-0.0284,0.0238,1.6906
2491,176995426246,-1.2848,3.8507,0.5553,-0.0284,0.0238,1.6906
2492,177030544924,-1.2848,3.8509,0.5552,-0.0284,0.0237,1.6906
2493,177065671508,-1.2849,3.8509,0.5552,-0.0284,0.0238,1.6906
2494,177100789082,-1.2852,3.8510,0.5552,-0.0284,0.0237,1.6906
2495,177127231319,-1.2854,3.8509,0.5551,-0.0284,0.0237,1.6905
2496,177162360487,-1.2840,3.8514,0.5551,-0.0285,0.0237,1.6906
2497,177197481907,-1.2840,3.8515,0.5554,-0.0284,0.0238,1.6906
2498,177232591929,-1.2841,3.8517,0.5552,-0.0285,0.0237,1.6906
2499,177267741972,-1.2844,3.8518,0.5551,-0.0284,0.0236,1.6906
2500,177294079175,-1.2849,3.8517,0.5553,-0.0285,0.0237,1.6907
2501,177329213161,-1.2843,3.8519,0.5552,-0.0284,0.0236,1.6908
2502,177364354494,-1.2849,3.8519,0.5553,-0.0284,0.0237,1.6908
2503,177399488725,-1.2845,3.8517,0.5550,-0.0285,0.0237,1.6909
2504,177434606711,-1.2838,3.8519,0.5549,-0.0285,0.0236,1.6909
2505,177460948291,-1.2844,3.8516,0.5552,-0.0285,0.0237,1.6910
2506,177496069473,-1.2845,3.8515,0.5554,-0.0284,0.0237,1.6910
2507,177531199809,-1.2839,3.8515,0.5555,-0.0285,0.0238,1.6910
2508,177566320696,-1.2842,3.8514,0.5553,-0.0285,0.0238,1.6910
2509,177601516125,-1.2843,3.8513,0.5552,-0.0284,0.0237,1.6910
2510,177627894276,-1.2848,3.8512,0.5552,-0.0284,0.0237,1.6910
2511,177663034453,-1.2848,3.8512,0.5550,-0.0284,0.0237,1.6911
2512,177698154830,-1.2850,3.8511,0.5552,-0.0284,0.0237,1.6911
2513,177733272884,-1.2855,3.8511,0.5552,-0.0284,0.0237,1.6911
2514,177759630406,-1.2860,3.8508,0.5554,-0.0283,0.0236,1.6912
2515,177794784614,-1.2859,3.8508,0.5553,-0.0284,0.0237,1.6911
2516,177829909137,-1.2860,3.8508,0.5553,-0.0284,0.0237,1.6911
2517,177865032066,-1.2863,3.8508,0.5553,-0.0283,0.0236,1.6912
2518,177900165766,-1.2855,3.8508,0.5553,-0.0285,0.0238,1.6912
2519,177935302930,-1.2851,3.8509,0.5555,-0.0284,0.0237,1.6912
2520,177961655934,-1.2846,3.8508,0.5555,-0.0285,0.0238,1.6912
2521,177996787318,-1.2839,3.8509,0.5554,-0.0286,0.0238,1.6913
2522,178031904693,-1.2840,3.8508,0.5556,-0.0286,0.0238,1.6914
2523,178067026975,-1.2841,3.8507,0.5554,-0.0286,0.0238,1.6914
2524,178093378697,-1.2841,3.8505,0.5557,-0.0286,0.0238,1.6915
2525,178128568467,-1.2843,3.8504,0.5555,-0.0285,0.0237,1.6915
2526,178163689819,-1.2842,3.8504,0.5555,-0.0286,0.0238,1.6915
2527,178198815395,-1.2844,3.8505,0.5552,-0.0285,0.0237,1.6916
2528,178233922225,-1.2841,3.8508,0.5551,-0.0286,0.0238,1.6915
2529,178260331565,-1.2847,3.8506,0.5553,-0.0286,0.0237,1.6915
2530,178295493029,-1.2849,3.8508,0.5554,-0.0285,0.0237,1.6916
2531,178330681534,-1.2846,3.8510,0.5553,-0.0286,0.0237,1.6915
2532,178365822440,-1.2846,3.8511,0.5552,-0.0285,0.0237,1.6915
2533,178400931917,-1.2849,3.8513,0.5553,-0.0285,0.0237,1.6915
2534,178427264161,-1.2849,3.8512,0.5556,-0.0285,0.0238,1.6915
2535,178462385709,-1.2853,3.8513,0.5556,-0.0285,0.0238,1.6915
2536,178497501138,-1.2856,3.8512,0.5557,-0.0285,0.0238,1.6915
